,Unnamed: 0,pin average impedances 10044,cartridge_to_cartridge_pin_variation 10044,pin average impedances 00000004,cartridge_to_cartridge_pin_variation 00000004,pin average impedances 10045,cartridge_to_cartridge_pin_variation 10045,pin average impedances 47,cartridge_to_cartridge_pin_variation 47,Lower Bound 10044,Lower Bound 00000004,Lower Bound 10045,Lower Bound 47,Average Trial 6391.csv,Lower Bounds Failure 6391.csv,Z score 6391.csv,Failed Pins 6391.csv,Average Trial 6407.csv,Lower Bounds Failure 6407.csv,Z score 6407.csv,Failed Pins 6407.csv,Average Trial 6530.csv,Lower Bounds Failure 6530.csv,Z score 6530.csv,Failed Pins 6530.csv,Average Trial 6387.csv,Lower Bounds Failure 6387.csv,Z score 6387.csv,Failed Pins 6387.csv,Average Trial 6450.csv,Lower Bounds Failure 6450.csv,Z score 6450.csv,Failed Pins 6450.csv,Average Trial 6419.csv,Lower Bounds Failure 6419.csv,Z score 6419.csv,Failed Pins 6419.csv,Average Trial 6432.csv,Lower Bounds Failure 6432.csv,Z score 6432.csv,Failed Pins 6432.csv,Average Trial 6434.csv,Lower Bounds Failure 6434.csv,Z score 6434.csv,Failed Pins 6434.csv,Average Trial 6441.csv,Lower Bounds Failure 6441.csv,Z score 6441.csv,Failed Pins 6441.csv,Average Trial 6463.csv,Lower Bounds Failure 6463.csv,Z score 6463.csv,Failed Pins 6463.csv,Average Trial 6504.csv,Lower Bounds Failure 6504.csv,Z score 6504.csv,Failed Pins 6504.csv,Average Trial 6511.csv,Lower Bounds Failure 6511.csv,Z score 6511.csv,Failed Pins 6511.csv,Average Trial results (36).csv,Lower Bounds Failure results (36).csv,Z score results (36).csv,Failed Pins results (36).csv,Average Trial results (38).csv,Lower Bounds Failure results (38).csv,Z score results (38).csv,Failed Pins results (38).csv,Average Trial results (39).csv,Lower Bounds Failure results (39).csv,Z score results (39).csv,Failed Pins results (39).csv,Average Trial results (40).csv,Lower Bounds Failure results (40).csv,Z score results (40).csv,Failed Pins results (40).csv,Average Trial results (42).csv,Lower Bounds Failure results (42).csv,Z score results (42).csv,Failed Pins results (42).csv,Average Trial results (43).csv,Lower Bounds Failure results (43).csv,Z score results (43).csv,Failed Pins results (43).csv,Average Trial results (45).csv,Lower Bounds Failure results (45).csv,Z score results (45).csv,Failed Pins results (45).csv,Average Trial results (51).csv,Lower Bounds Failure results (51).csv,Z score results (51).csv,Failed Pins results (51).csv,Average Trial results (54).csv,Lower Bounds Failure results (54).csv,Z score results (54).csv,Failed Pins results (54).csv,Average Trial results (59).csv,Lower Bounds Failure results (59).csv,Z score results (59).csv,Failed Pins results (59).csv,Average Trial results (63).csv,Lower Bounds Failure results (63).csv,Z score results (63).csv,Failed Pins results (63).csv,Average Trial results (66).csv,Lower Bounds Failure results (66).csv,Z score results (66).csv,Failed Pins results (66).csv,Average Trial results (67).csv,Lower Bounds Failure results (67).csv,Z score results (67).csv,Failed Pins results (67).csv,Average Trial results (68).csv,Lower Bounds Failure results (68).csv,Z score results (68).csv,Failed Pins results (68).csv,Average Trial results (35).csv,Lower Bounds Failure results (35).csv,Z score results (35).csv,Failed Pins results (35).csv,Average Trial results (37).csv,Lower Bounds Failure results (37).csv,Z score results (37).csv,Failed Pins results (37).csv,Average Trial results (41).csv,Lower Bounds Failure results (41).csv,Z score results (41).csv,Failed Pins results (41).csv,Average Trial results (49).csv,Lower Bounds Failure results (49).csv,Z score results (49).csv,Failed Pins results (49).csv,Average Trial results (52).csv,Lower Bounds Failure results (52).csv,Z score results (52).csv,Failed Pins results (52).csv,Average Trial results (53).csv,Lower Bounds Failure results (53).csv,Z score results (53).csv,Failed Pins results (53).csv,Average Trial results (56).csv,Lower Bounds Failure results (56).csv,Z score results (56).csv,Failed Pins results (56).csv,Average Trial results (57).csv,Lower Bounds Failure results (57).csv,Z score results (57).csv,Failed Pins results (57).csv,Average Trial results (60).csv,Lower Bounds Failure results (60).csv,Z score results (60).csv,Failed Pins results (60).csv,Average Trial results (64).csv,Lower Bounds Failure results (64).csv,Z score results (64).csv,Failed Pins results (64).csv,Average Trial results (65).csv,Lower Bounds Failure results (65).csv,Z score results (65).csv,Failed Pins results (65).csv,Average Trial results (69).csv,Lower Bounds Failure results (69).csv,Z score results (69).csv,Failed Pins results (69).csv,Average Trial results (55).csv,Lower Bounds Failure results (55).csv,Z score results (55).csv,Failed Pins results (55).csv,Average Trial results (58).csv,Lower Bounds Failure results (58).csv,Z score results (58).csv,Failed Pins results (58).csv,Average Trial results (61).csv,Lower Bounds Failure results (61).csv,Z score results (61).csv,Failed Pins results (61).csv,Average Trial results (62).csv,Lower Bounds Failure results (62).csv,Z score results (62).csv,Failed Pins results (62).csv,Average Trial results (44).csv,Lower Bounds Failure results (44).csv,Z score results (44).csv,Failed Pins results (44).csv,Average Trial results (46).csv,Lower Bounds Failure results (46).csv,Z score results (46).csv,Failed Pins results (46).csv,Average Trial results (47).csv,Lower Bounds Failure results (47).csv,Z score results (47).csv,Failed Pins results (47).csv,Average Trial results (48).csv,Lower Bounds Failure results (48).csv,Z score results (48).csv,Failed Pins results (48).csv,Average Trial results (50).csv,Lower Bounds Failure results (50).csv,Z score results (50).csv,Failed Pins results (50).csv
53,53,657.1605246,12.22265606,991.5362651,12.39152251,683.0953846,22.06783004,785.381279,10.20792629,534.933964,867.6210399,462.4170842,683.3020161,1057.513458,FALSE,5.324381497,,976.4514771,FALSE,-1.217347423,,985.8649063,FALSE,-0.457680542,,652.7200394,FALSE,-0.363299536,,677.6819458,FALSE,1.678965771,,688.6947861,FALSE,0.253735934,,688.9008255,FALSE,0.263072576,,663.3515472,FALSE,-0.894688663,,668.3050537,FALSE,-0.670221352,,691.9742813,FALSE,0.402345708,,136.2736359,TRUE,-24.7791354,,788.606163,FALSE,0.315919605,,653.8065948,FALSE,-0.274402697,,665.416069,FALSE,0.675429657,,669.4625854,FALSE,1.006496521,,639.3440933,FALSE,-1.457656276,,639.5935135,FALSE,-1.437249896,,668.413681,FALSE,0.920680115,,661.6930771,FALSE,0.370832037,,640.3314285,FALSE,-1.376877172,,671.1709137,FALSE,1.146263871,,666.7479477,FALSE,0.784397679,,641.6383743,FALSE,-1.269949038,,648.3929672,FALSE,-0.717320145,,667.2187805,FALSE,0.822918998,,667.0173187,FALSE,0.806436345,,970.4753189,FALSE,-1.699625379,,1010.659058,FALSE,1.543215738,,1011.019104,FALSE,1.572271601,,985.9790573,FALSE,-0.448468518,,992.589386,FALSE,0.08498721,,983.0115356,FALSE,-0.687948507,,976.9953995,FALSE,-1.173452702,,993.3914642,FALSE,0.149715192,,987.2825851,FALSE,-0.343273388,,996.8759155,FALSE,0.430911574,,983.6209717,FALSE,-0.638766815,,1006.535385,FALSE,1.210433993,,673.6249847,FALSE,-0.429149574,,662.3485413,FALSE,-0.94013971,,676.1665878,FALSE,-0.313977258,,720.2414246,FALSE,1.683266542,,785.9447021,FALSE,0.055194673,,769.8712082,FALSE,-1.519414459,,788.606163,FALSE,0.315919604,,781.2164612,FALSE,-0.407998421,,801.2678604,FALSE,1.556298603,
54,54,536.714065,11.80497993,871.0259221,9.248669523,560.9170208,20.06646867,636.1003387,4.922796375,418.6642657,778.5392269,360.2523341,586.872375,924.471283,FALSE,5.778708028,,854.2928238,FALSE,-1.809243838,,863.4805832,FALSE,-0.815829664,,529.0900803,FALSE,-0.645827845,,560.1922302,FALSE,1.988835675,,563.7555389,FALSE,0.141455788,,560.3150101,FALSE,-0.030000831,,552.455986,FALSE,-0.421650412,,548.6518326,FALSE,-0.611228035,,570.13134,FALSE,0.459189875,,586.8886871,FALSE,1.294281857,,639.9524612,FALSE,0.782506971,,522.1262817,FALSE,-1.235731306,,545.1607361,FALSE,0.715517614,,546.0504913,FALSE,0.790888793,,525.3930588,FALSE,-0.959002582,,516.6412735,FALSE,-1.700366424,,547.5616989,FALSE,0.918903206,,543.1534424,FALSE,0.545479739,,522.5233765,FALSE,-1.202093407,,551.3620605,FALSE,1.240831889,,547.1342621,FALSE,0.882695027,,524.6196594,FALSE,-1.024517251,,530.205658,FALSE,-0.551327244,,547.1834488,FALSE,0.886861634,,544.8814621,FALSE,0.691860311,,856.3067703,FALSE,-1.591488568,,882.6360397,FALSE,1.255328409,,882.7961655,FALSE,1.272641789,,864.3664474,FALSE,-0.720046778,,878.7626724,FALSE,0.836525758,,859.1110611,FALSE,-1.288278386,,859.8886719,FALSE,-1.204200262,,871.1773834,FALSE,0.016376548,,866.3821335,FALSE,-0.502103426,,879.8231125,FALSE,0.951184419,,871.8763733,FALSE,0.091953891,,879.1842346,FALSE,0.882106606,,553.0714035,FALSE,-0.390981464,,545.8542252,FALSE,-0.750645063,,549.3515244,FALSE,-0.57635933,,595.3909302,FALSE,1.717985857,,638.8660736,FALSE,0.56182191,,627.4391937,FALSE,-1.759395343,,639.9524612,FALSE,0.782506975,,633.8372803,FALSE,-0.459709949,,640.4066849,FALSE,0.874776408,
55,55,488.0095378,12.77776331,819.9872265,9.251372894,527.6656399,30.07445671,587.1302765,6.694092665,360.2319048,727.4734975,226.9210727,520.1893498,870.7263565,FALSE,5.484497339,,808.0543518,FALSE,-1.289849065,,808.7370758,FALSE,-1.216052018,,483.5839653,FALSE,-0.346349547,,510.5203362,FALSE,1.761716646,,525.5729065,FALSE,-0.069585077,,523.0243301,FALSE,-0.154327301,,505.3254929,FALSE,-0.74282795,,504.7789764,FALSE,-0.761000062,,534.5830688,FALSE,0.230010106,,543.1538849,FALSE,0.514996668,,594.6395645,FALSE,1.121778318,,473.2135468,FALSE,-1.157948439,,491.6592178,FALSE,0.285627454,,495.7283974,FALSE,0.604085343,,476.8074875,FALSE,-0.876683194,,468.6961708,FALSE,-1.511482609,,501.1339264,FALSE,1.027127224,,492.5051689,FALSE,0.351832396,,474.356514,FALSE,-1.068498729,,508.7971916,FALSE,1.626861704,,496.1444702,FALSE,0.636647603,,476.0922241,FALSE,-0.93266039,,475.8274574,FALSE,-0.953381285,,502.9900169,FALSE,1.172386649,,498.1817398,FALSE,0.796086273,,804.6227646,FALSE,-1.660776414,,834.9349976,FALSE,1.615735442,,833.0565414,FALSE,1.412689242,,814.2374725,FALSE,-0.621502778,,825.5265732,FALSE,0.598759423,,811.3233948,FALSE,-0.93649146,,808.2263718,FALSE,-1.271255073,,820.3488388,FALSE,0.039087422,,815.857811,FALSE,-0.44635705,,824.9315338,FALSE,0.534440389,,818.1541824,FALSE,-0.198137517,,828.626236,FALSE,0.933808374,,511.1012001,FALSE,-0.550781014,,501.4007759,FALSE,-0.873327961,,519.6142654,FALSE,-0.267714709,,578.5463181,FALSE,1.691823685,,590.7795792,FALSE,0.545152697,,575.4086304,FALSE,-1.751043301,,594.6395645,FALSE,1.12177832,,590.3093948,FALSE,0.474914003,,584.5142136,FALSE,-0.39080172,
56,56,496.7873462,21.14810473,857.23235,15.39017257,512.3345928,19.56983213,640.2093323,30.69283116,285.3062989,703.3306243,316.6362715,333.2810207,926.5235825,FALSE,4.502303798,,844.849762,FALSE,-0.804577597,,850.4941406,FALSE,-0.437825461,,485.3951263,FALSE,-0.538687507,,504.037117,FALSE,0.342809483,,518.029438,FALSE,0.291001229,,506.8783226,FALSE,-0.278810272,,498.7390442,FALSE,-0.694719737,,498.6395149,FALSE,-0.699805589,,513.2371025,FALSE,0.046117396,,503.7295952,FALSE,-0.439707279,,634.1546021,FALSE,-0.197268548,,476.557518,FALSE,-0.956578777,,487.9955177,FALSE,-0.415726541,,500.2467918,FALSE,0.16358183,,482.8487663,FALSE,-0.659093569,,475.6137886,FALSE,-1.001203551,,502.0438194,FALSE,0.248555288,,505.8092728,FALSE,0.426606863,,481.2446899,FALSE,-0.734943222,,510.9407768,FALSE,0.669252912,,501.3234291,FALSE,0.214491228,,484.5681763,FALSE,-0.577790305,,482.9101334,FALSE,-0.656191795,,561.4809189,FALSE,3.059071891,,501.4392471,FALSE,0.219967748,,844.8030777,FALSE,-0.807610979,,871.9059296,FALSE,0.953438271,,871.9399414,FALSE,0.955648243,,846.8087311,FALSE,-0.677290583,,869.4906769,FALSE,0.796503534,,815.6081619,FALSE,-2.704595281,,852.7387695,FALSE,-0.291977265,,863.0514984,FALSE,0.378108066,,854.9264145,FALSE,-0.149831688,,868.3110809,FALSE,0.719857484,,862.7565918,FALSE,0.358946057,,864.4473267,FALSE,0.468804141,,497.6551285,FALSE,-0.750106809,,496.4771652,FALSE,-0.810299623,,510.3010483,FALSE,-0.103912212,,544.9050293,FALSE,1.664318644,,627.2302475,FALSE,-0.422870237,,618.5660324,FALSE,-0.705158144,,634.1546021,FALSE,-0.197268548,,620.4892654,FALSE,-0.642497485,,700.606514,FALSE,1.967794414,
57,57,619.5597496,11.7406367,978.5968405,12.54170085,640.4918423,20.14506298,760.3696442,10.27987916,502.1533826,853.1798321,439.0412125,657.5708525,1044.612503,FALSE,5.263692965,,960.5126648,FALSE,-1.441923705,,966.6925888,FALSE,-0.949173631,,608.8355255,FALSE,-0.913427812,,629.2494278,FALSE,0.825311134,,649.3887329,FALSE,0.441641242,,642.6477814,FALSE,0.107020718,,626.8275223,FALSE,-0.678296216,,630.2889404,FALSE,-0.506471578,,647.129425,FALSE,0.329489304,,658.691124,FALSE,0.903411506,,766.3832626,FALSE,0.584989218,,610.067482,FALSE,-0.808496834,,622.8237991,FALSE,0.278012991,,625.5749741,FALSE,0.51234227,,609.2696838,FALSE,-0.876448699,,603.8282776,FALSE,-1.33991643,,630.7281342,FALSE,0.951258849,,625.7858047,FALSE,0.530299617,,601.9797287,FALSE,-1.497365207,,631.4672089,FALSE,1.014208987,,631.0374603,FALSE,0.977605475,,606.3619843,FALSE,-1.124109849,,608.2531204,FALSE,-0.963033732,,635.797554,FALSE,1.383042915,,630.8612823,FALSE,0.962599647,,956.0572357,FALSE,-1.797172896,,994.9815521,FALSE,1.306418626,,996.857605,FALSE,1.456003828,,968.3635559,FALSE,-0.815940737,,989.1906128,FALSE,0.844683858,,966.6883163,FALSE,-0.949514292,,965.9456558,FALSE,-1.008729587,,979.9327011,FALSE,0.106513509,,974.2630997,FALSE,-0.345546503,,985.4773178,FALSE,0.548607988,,973.8378372,FALSE,-0.37945438,,991.566597,FALSE,1.034130586,,631.6439285,FALSE,-0.439210031,,621.9100189,FALSE,-0.922400857,,633.9147263,FALSE,-0.326487736,,674.4986954,FALSE,1.688098624,,761.6509399,FALSE,0.124641132,,744.5331421,FALSE,-1.540533875,,766.3832626,FALSE,0.584989218,,754.5582733,FALSE,-0.565315093,,774.7226028,FALSE,1.396218618,
58,58,441.0075817,12.00083399,806.2657197,9.430213261,459.9787092,17.26079825,570.4370239,6.323294584,320.9992418,711.9635871,287.3707267,507.2040781,867.357666,FALSE,6.478320754,,788.6337585,FALSE,-1.869730906,,796.2932053,FALSE,-1.057506781,,433.5549393,FALSE,-0.621010377,,448.5352211,FALSE,0.627259688,,464.880394,FALSE,0.283977872,,453.8225021,FALSE,-0.356658307,,451.7751884,FALSE,-0.47526891,,449.3065491,FALSE,-0.618288911,,461.7527466,FALSE,0.102778408,,458.2185555,FALSE,-0.101974065,,573.4557114,FALSE,0.477391557,,424.6109924,FALSE,-1.366287484,,433.9668579,FALSE,-0.586686209,,446.3169327,FALSE,0.442415166,,433.2168274,FALSE,-0.649184409,,425.2869148,FALSE,-1.309964532,,449.8954163,FALSE,0.740601408,,451.5658264,FALSE,0.879792581,,426.5689087,FALSE,-1.203139135,,456.1865463,FALSE,1.264825814,,452.1114998,FALSE,0.925262201,,431.4504166,FALSE,-0.796375082,,432.956665,FALSE,-0.670863098,,460.5644302,FALSE,1.62962412,,449.4079094,FALSE,0.699978659,,793.5171738,FALSE,-1.351883103,,817.2380142,FALSE,1.163525594,,818.1623154,FALSE,1.261540467,,791.7533722,FALSE,-1.538920397,,817.912941,FALSE,1.235096272,,793.0565643,FALSE,-1.400727114,,800.4120483,FALSE,-0.620735844,,808.1919479,FALSE,0.204261362,,805.2317429,FALSE,-0.109645121,,815.1458893,FALSE,0.941672188,,806.2882538,FALSE,0.002389559,,808.2783737,FALSE,0.213426137,,449.3782349,FALSE,-0.614135812,,443.9701881,FALSE,-0.927449637,,457.9685326,FALSE,-0.116459078,,488.5978813,FALSE,1.658044528,,574.9070282,FALSE,0.706910648,,561.1777725,FALSE,-1.464308088,,573.4557114,FALSE,0.477391556,,564.8598862,FALSE,-0.881998724,,577.7847214,FALSE,1.162004609,
59,59,434.777935,10.28965101,804.1198552,10.27593706,456.5142498,18.7276718,574.7061539,20.82210701,331.8814249,701.3604846,269.2375319,366.4850838,861.6322556,FALSE,5.596803479,,789.4760361,FALSE,-1.425059251,,792.053009,FALSE,-1.174281833,,427.5157394,FALSE,-0.705776666,,440.3836975,FALSE,0.544796172,,459.13097,FALSE,0.1397248,,454.2969246,FALSE,-0.118398338,,443.8760109,FALSE,-0.674843037,,443.5082016,FALSE,-0.694482921,,456.1777039,FALSE,-0.017970517,,457.2080612,FALSE,0.037047393,,565.9617081,FALSE,-0.419959699,,422.8148499,FALSE,-1.162632743,,433.925827,FALSE,-0.082812138,,439.2034302,FALSE,0.430091861,,425.5959435,FALSE,-0.892352089,,419.1697769,FALSE,-1.516879251,,440.1157265,FALSE,0.5187534,,442.1145821,FALSE,0.713012232,,423.2533798,FALSE,-1.120014196,,449.3358917,FALSE,1.414815399,,444.8005333,FALSE,0.974046472,,424.1864777,FALSE,-1.029331059,,428.5596619,FALSE,-0.604323039,,449.9330292,FALSE,1.472848218,,443.8819809,FALSE,0.884776934,,786.4847794,FALSE,-1.716152578,,813.658493,FALSE,0.928249924,,817.9032745,FALSE,1.341329672,,790.8462372,FALSE,-1.291718505,,816.1140671,FALSE,1.167213438,,791.1549835,FALSE,-1.26167294,,800.4133453,FALSE,-0.360697996,,804.0929031,FALSE,-0.002622837,,798.0808792,FALSE,-0.587681298,,814.2982712,FALSE,0.990509758,,808.2509842,FALSE,0.402019682,,808.1400452,FALSE,0.391223681,,446.4057159,FALSE,-0.539764578,,436.8254929,FALSE,-1.051318987,,456.0973167,FALSE,-0.022262941,,486.7284737,FALSE,1.613346506,,566.8592682,FALSE,-0.376853585,,550.2723465,FALSE,-1.173455086,,565.9617081,FALSE,-0.419959699,,612.4120331,FALSE,1.810858007,,578.0254135,FALSE,0.159410363,
60,60,449.0032278,13.21829782,797.1578534,8.645012576,466.9550266,17.78884064,554.5195618,6.083613281,316.8202495,710.7077277,289.0666202,493.683429,851.559906,FALSE,6.292882987,,781.2705536,FALSE,-1.837741671,,792.0619202,FALSE,-0.589465109,,442.6228714,FALSE,-0.482691226,,450.9439125,FALSE,0.146818051,,486.0815773,FALSE,1.075199394,,455.763588,FALSE,-0.629126928,,460.3527451,FALSE,-0.371147378,,451.2252007,FALSE,-0.884252453,,474.4994469,FALSE,0.424109721,,460.0577469,FALSE,-0.387730706,,560.8862915,FALSE,1.046537551,,435.7564201,FALSE,-1.002156845,,445.1958809,FALSE,-0.288036095,,456.0264053,FALSE,0.531322387,,437.9615555,FALSE,-0.835332389,,429.1055603,FALSE,-1.505312389,,456.2368164,FALSE,0.547240554,,462.7343254,FALSE,1.038794693,,438.6245422,FALSE,-0.785175647,,469.3898087,FALSE,1.542300011,,455.1098595,FALSE,0.461983212,,437.4639015,FALSE,-0.872981258,,437.1872177,FALSE,-0.893913136,,473.6615295,FALSE,1.865467255,,451.5913658,FALSE,0.195799646,,784.0934677,FALSE,-1.511204942,,807.7366333,FALSE,1.223685884,,809.0299225,FALSE,1.373285341,,783.8431702,FALSE,-1.540157768,,801.1726456,FALSE,0.464405585,,789.9211578,FALSE,-0.837094862,,793.1288986,FALSE,-0.466043836,,804.8147964,FALSE,0.885706404,,788.5662994,FALSE,-0.993816253,,799.1523972,FALSE,0.230716115,,798.7766266,FALSE,0.187249368,,805.658226,FALSE,0.983268965,,455.8345184,FALSE,-0.62513957,,454.5400887,FALSE,-0.697905964,,459.8678246,FALSE,-0.398407193,,497.5776749,FALSE,1.721452727,,561.3402252,FALSE,1.121153357,,546.0664368,FALSE,-1.389490852,,560.8862915,FALSE,1.04653755,,549.3835754,FALSE,-0.844232875,,554.9212799,FALSE,0.06603282,
61,61,438.4302126,100.9024584,808.3553359,8.230816665,469.1571054,18.9758232,573.3401337,6.634122271,-570.5943718,726.0471692,279.3988734,506.998911,868.3467255,FALSE,7.288631497,,790.7494659,FALSE,-2.139018599,,801.7355118,FALSE,-0.804273058,,439.8127098,FALSE,0.013701323,,457.329052,FALSE,0.187298106,,468.794693,FALSE,-0.019098642,,458.3550186,FALSE,-0.569255242,,458.2312775,FALSE,-0.575776232,,458.0051956,FALSE,-0.587690437,,473.7414932,FALSE,0.241590983,,460.02528,FALSE,-0.481234745,,579.1248856,FALSE,0.87196944,,436.6814842,FALSE,-0.01733088,,443.8835335,FALSE,0.054045471,,455.6338959,FALSE,0.170498157,,439.4534035,FALSE,0.010140396,,433.6618919,FALSE,-0.047256735,,457.8730202,FALSE,0.192689136,,468.699688,FALSE,0.299987491,,438.8101234,FALSE,0.003765129,,647.4421082,FALSE,2.071425203,,457.7083702,FALSE,0.191057362,,439.304142,FALSE,0.008661131,,436.792511,FALSE,-0.016230543,,127.665349,FALSE,-3.079854232,,454.413456,FALSE,0.158402913,,797.1809082,FALSE,-1.357632921,,820.8394547,FALSE,1.516753354,,818.4649506,FALSE,1.228263865,,798.6251068,FALSE,-1.182170549,,818.202446,FALSE,1.196370969,,797.4672623,FALSE,-1.32284244,,802.953476,FALSE,-0.656296955,,811.663475,FALSE,0.401921134,,801.9277649,FALSE,-0.780915338,,810.8265991,FALSE,0.300245207,,808.0811768,FALSE,-0.033308859,,814.0314102,FALSE,0.689612535,,458.5926819,FALSE,-0.556730712,,453.9465256,FALSE,-0.801576812,,462.4846573,FALSE,-0.351628917,,501.604557,FALSE,1.709936441,,582.2846069,FALSE,1.3482527,,569.1800308,FALSE,-0.627076601,,579.1248856,FALSE,0.871969442,,563.9670944,FALSE,-1.412852954,,572.1440506,FALSE,-0.180292587,
62,62,434.3915798,16.52250272,794.543101,8.167778045,452.7742443,18.30682198,549.3654739,9.374768626,269.1665526,712.8653205,269.7060245,455.6177877,857.7006149,FALSE,7.732520839,,774.5385361,FALSE,-2.449205257,,788.6297302,FALSE,-0.723987691,,422.5362663,FALSE,-0.717525283,,439.7252502,FALSE,0.322812504,,455.4289169,FALSE,0.14501002,,442.3273582,FALSE,-0.570655359,,446.0220032,FALSE,-0.368837428,,440.3001747,FALSE,-0.681389135,,461.729351,FALSE,0.48916774,,441.8154335,FALSE,-0.598618964,,558.8135223,FALSE,1.007816701,,417.6954613,FALSE,-1.010507837,,427.6833687,FALSE,-0.406004538,,436.5009766,FALSE,0.127668116,,424.0230637,FALSE,-0.627539077,,415.4163895,FALSE,-1.148445282,,437.417263,FALSE,0.183124997,,447.4338455,FALSE,0.789363814,,419.0626221,FALSE,-0.927762456,,448.6589813,FALSE,0.863513343,,443.492485,FALSE,0.55081881,,421.913208,FALSE,-0.755234965,,421.7787361,FALSE,-0.763373677,,478.6185303,FALSE,2.67677066,,441.7871857,FALSE,0.447608091,,781.7118607,FALSE,-1.570958499,,805.6421204,FALSE,1.35887867,,801.6210556,FALSE,0.866570391,,780.9818039,FALSE,-1.660341041,,806.324501,FALSE,1.442424118,,787.7005463,FALSE,-0.837749837,,791.8115082,FALSE,-0.33443524,,799.940773,FALSE,0.660849498,,789.2334518,FALSE,-0.650072654,,795.762825,FALSE,0.149333639,,794.0853729,FALSE,-0.056040708,,799.7013931,FALSE,0.631541664,,440.5362358,FALSE,-0.668494429,,441.8892937,FALSE,-0.594584393,,444.2736664,FALSE,-0.464339356,,484.3977814,FALSE,1.727418178,,561.2191162,FALSE,1.264419715,,541.4019318,FALSE,-0.849465463,,558.8135223,FALSE,1.007816702,,537.3444901,FALSE,-1.282269928,,548.0483093,FALSE,-0.140501026,
63,63,425.9800993,22.05217785,785.4977487,8.312304976,441.9354877,18.81469386,541.0180969,8.724522288,205.4583208,702.3746989,253.7885491,453.772874,838.1650467,FALSE,6.336064203,,768.0443039,FALSE,-2.099711795,,782.0512772,FALSE,-0.414622844,,411.385601,FALSE,-0.661816639,,429.9812622,FALSE,0.181440716,,448.8345795,FALSE,0.366686366,,431.5012589,FALSE,-0.554578723,,437.4848518,FALSE,-0.236551067,,431.166687,FALSE,-0.572361199,,449.4387321,FALSE,0.39879705,,431.2795753,FALSE,-0.56636119,,550.3524323,FALSE,1.069896439,,407.1692047,FALSE,-0.853017543,,416.5270081,FALSE,-0.428669281,,425.4440231,FALSE,-0.024309442,,412.2619858,FALSE,-0.622075225,,404.1438789,FALSE,-0.990206976,,431.3448563,FALSE,0.243275609,,438.9668388,FALSE,0.588909615,,413.8399315,FALSE,-0.550520128,,439.7282143,FALSE,0.623435703,,430.4231567,FALSE,0.201479305,,412.6233635,FALSE,-0.605687831,,410.3662415,FALSE,-0.708041533,,494.7105255,FALSE,3.1167183,,426.1721611,FALSE,0.008709427,,775.9309845,FALSE,-1.150915928,,799.036087,FALSE,1.628710494,,789.8642883,FALSE,0.525310326,,771.9873734,FALSE,-1.625346445,,796.9895706,FALSE,1.382507254,,776.2737579,FALSE,-1.109679058,,779.6773071,FALSE,-0.700219925,,789.9148026,FALSE,0.531387367,,779.9145432,FALSE,-0.671679583,,789.3757095,FALSE,0.46653255,,785.5121765,FALSE,0.001735718,,791.4963837,FALSE,0.721657229,,431.4709015,FALSE,-0.556192215,,430.1900291,FALSE,-0.624270514,,431.5711784,FALSE,-0.550862501,,474.5098419,FALSE,1.73132523,,551.0859146,FALSE,1.153967788,,534.3963776,FALSE,-0.758977872,,550.3524323,FALSE,1.069896439,,528.8581848,FALSE,-1.393762513,,540.3975754,FALSE,-0.071123842,
64,64,551.0262647,12.49523921,876.8316797,9.507653197,563.6851521,16.63126499,654.2729218,11.32738309,426.0738726,781.7551477,397.3725021,540.9990909,943.9614487,FALSE,7.060603455,,872.3318863,FALSE,-0.473281185,,880.9759674,FALSE,0.435889663,,542.8095322,FALSE,-0.657589057,,549.0951691,FALSE,-0.154546515,,575.64534,FALSE,0.719138798,,597.1092224,FALSE,2.009713054,,565.5011597,FALSE,0.109192392,,547.9027405,FALSE,-0.948960382,,561.4672394,FALSE,-0.133358026,,545.8328781,FALSE,-1.073416481,,661.4509582,FALSE,0.633688861,,540.0851517,FALSE,-0.875622537,,552.6135941,FALSE,0.127034728,,556.6834946,FALSE,0.452750823,,538.4231644,FALSE,-1.00863218,,539.0308914,FALSE,-0.959995492,,560.0269089,FALSE,0.720325877,,566.3082886,FALSE,1.223027713,,541.3405151,FALSE,-0.775155196,,568.942688,FALSE,1.433859965,,553.4668961,FALSE,0.195324898,,537.7374115,FALSE,-1.063513312,,530.9990921,FALSE,-1.602784252,,569.858139,FALSE,1.507123952,,558.8514709,FALSE,0.626255014,,865.9626923,FALSE,-1.143182989,,889.9205704,FALSE,1.376668926,,883.0376205,FALSE,0.652731095,,865.677597,FALSE,-1.173168855,,879.4905167,FALSE,0.279652291,,873.3930283,FALSE,-0.361671943,,872.6195374,FALSE,-0.443026499,,874.9605331,FALSE,-0.196804246,,869.3094711,FALSE,-0.791174055,,878.4311829,FALSE,0.168233229,,870.2230759,FALSE,-0.695082547,,898.9543304,FALSE,2.326825593,,557.7420959,FALSE,-0.357342398,,557.8125153,FALSE,-0.353108245,,547.6068344,FALSE,-0.966752538,,591.5791626,FALSE,1.67720318,,670.7454987,FALSE,1.454226168,,638.1391144,FALSE,-1.424319037,,661.4509583,FALSE,0.633688862,,646.6333389,FALSE,-0.67443493,,654.3956985,FALSE,0.010838937,
